4,3,2,3,0,0,3,4,-6,-12,-26,-8,-4,-1,-4,-5,0,7,18,6,2,2,0,-1,-2,0,-6,-4,-2,-5,-7,-1,-1,-15,-15,-4,0,0,-2,-1,5,12,48,12,5,1,4,1,2,0,22,-2,-3,1,-1,3,-8,-13,-57,-11,-2,-2,-1,-1
-6,2,18,-2,-2,-2,-2,-6,3,5,7,0,-3,0,2,0,2,9,1,-8,3,0,2,0,3,0,19,7,0,1,-1,-2,-2,-8,3,-4,-1,-3,-1,-1,-4,2,9,7,3,0,2,-3,0,0,-6,-1,-2,-1,-9,-2,0,5,32,2,-1,1,10,0
-1,1,19,-4,-1,0,-4,0,2,-5,-27,-6,-2,-1,-2,1,1,8,12,9,2,-1,1,-2,-2,-4,10,1,2,-4,-6,-3,4,2,-32,-2,0,-2,-2,8,-9,-4,51,-3,-4,-2,0,-4,-2,-6,2,3,2,-1,-2,-2,-3,13,12,2,0,0,6,-6
-2,5,-14,-1,1,-1,-4,-2,4,7,-20,3,2,4,13,0,-4,-14,-42,-5,-2,-1,-6,6,-5,-17,-3,-10,-7,-4,-3,-5,1,-4,-1,-5,-2,-1,0,0,2,6,5,6,2,-1,-7,0,1,5,35,7,1,1,3,0,2,3,-34,0,0,-2,-3,4
-6,-19,-10,-1,-3,0,2,-4,2,7,38,0,0,-2,-4,1,-7,-17,-21,-17,-6,-3,-2,-6,-3,-5,-57,-1,4,1,1,0,0,6,15,4,-1,-2,-1,0,3,2,-14,2,0,-1,-2,1,2,3,-6,-8,0,-1,0,3,-8,-14,-49,-5,-5,-2,-4,-1
-5,-2,-15,-12,-2,-1,-8,-12,1,2,-8,-3,-4,-1,13,2,3,9,15,16,5,2,3,-1,-4,-20,-50,-20,-4,-1,-8,-1,5,6,0,-2,1,2,4,-1,-7,-4,-16,-2,-5,-4,-9,-5,1,15,15,-9,-1,-1,1,-1,3,3,60,18,4,3,5,0
-6,-8,-36,-8,-7,-6,-3,-1,0,-7,5,-4,1,-1,-4,0,2,11,47,18,2,0,1,0,-7,-12,-32,-10,-7,-2,-1,-10,1,2,-1,-10,-3,-4,-3,5,2,-6,5,3,1,-1,-8,2,-1,8,12,3,-1,1,14,-5,4,7,47,6,3,-3,-8,1
-3,-12,-8,2,2,1,6,-1,-4,-3,-27,-13,-2,-2,1,-1,-1,-5,16,5,-3,-1,-4,0,4,7,25,8,0,0,-2,2,6,6,-7,-2,1,-1,0,4,-12,-16,-48,-11,-6,-1,0,-4,0,2,-2,-8,0,-1,-1,2,0,15,2,6,-1,1,2,0
2,1,15,10,2,-1,1,1,4,8,37,13,1,0,-1,1,1,0,-35,-12,-4,-1,-4,1,-4,-2,0,-2,-3,-4,-1,0,-7,-14,-9,-2,1,1,2,-5,1,-3,-8,-2,2,1,2,2,-4,-12,-12,-1,-2,-3,-1,-2,8,12,27,3,1,-2,-2,3
2,8,25,4,-4,-1,-1,-1,-5,-8,-16,-7,-3,-3,-1,-1,-2,-6,-7,-4,-1,-1,1,1,5,7,7,3,0,2,0,4,-3,-1,12,2,-2,-3,-1,-4,-1,1,7,1,0,-2,-9,-4,5,-2,-28,6,2,1,5,5,-9,-9,6,-7,-5,-4,-2,-7
-1,-2,-22,-8,-3,1,-1,1,4,3,18,6,4,0,-2,1,-4,-10,-13,-7,-2,-2,-9,-4,1,9,46,8,1,1,-1,-2,-3,-3,-53,-2,-3,-1,0,1,-5,-15,-27,-16,-2,-3,-2,-3,-3,9,24,6,0,1,3,-5,-3,-10,2,-2,1,-1,-2,-1
2,-4,-26,-9,-2,-2,-2,1,6,10,14,10,1,1,3,5,-5,-13,-13,-4,0,-1,-1,-4,2,2,16,2,-2,-1,-4,2,3,7,33,4,2,3,8,2,2,8,27,15,2,0,-1,2,3,3,8,2,1,0,-8,4,-3,-2,-13,-5,-1,-3,-3,-3
3,4,44,8,-4,-3,1,-6,4,5,-7,0,-2,0,5,2,-5,-3,1,4,3,0,-1,-5,1,2,-10,4,1,1,-1,1,-4,-2,-33,-7,-2,-3,-3,-1,-2,-6,-8,-4,0,-1,0,0,3,9,16,-1,-4,-3,-2,3,1,-2,-42,-10,1,0,-2,-1
-4,2,8,-3,2,1,0,-3,-3,9,10,-2,0,2,-2,-2,-3,-32,-21,-10,-4,1,2,3,5,12,-7,2,1,2,2,3,-5,-9,4,-7,-7,-6,-1,-4,2,1,-7,1,1,-2,-4,0,-5,-4,6,-7,-3,-2,-5,-5,-3,-7,-32,-13,-5,-3,3,-1
5,4,40,16,5,-1,-3,3,-4,-7,-33,-12,-5,-4,-4,1,2,14,10,16,9,4,5,-1,2,-2,19,4,-2,-2,0,-1,-4,-5,-44,-12,-6,-3,-2,-3,-3,-5,3,0,-2,0,2,-3,6,5,3,5,-3,-3,1,5,3,14,23,7,5,2,-3,4
-6,-3,-37,-7,0,-1,-4,-2,3,-4,42,17,5,1,7,-5,-9,-6,-85,-24,-8,-5,-7,-4,0,0,10,1,-4,-1,0,2,6,12,31,5,2,-1,-2,5,-3,3,6,-3,-1,0,-6,0,-3,-12,-7,-3,1,0,2,-2,-1,3,2,5,-1,2,3,-4
0,-3,-21,-9,-4,0,-3,-1,-1,0,-27,-17,-4,-4,-1,-1,-3,-19,18,6,-2,-4,-2,-3,-4,-4,-3,1,-1,-3,-1,-3,3,6,33,13,4,2,2,1,-3,-7,-13,-8,-4,-2,1,4,1,9,20,-2,-1,1,-7,-1,4,6,32,10,3,0,10,2
-2,-4,3,-3,1,-1,-1,-1,0,-5,-15,-4,-1,2,0,1,1,0,27,7,0,0,-2,-2,0,-3,30,2,-2,0,1,-1,-2,0,-19,-7,0,1,1,3,-4,1,2,7,3,3,1,-2,4,2,12,0,-2,0,2,-1,3,11,3,-2,2,-1,-5,0
-3,-14,-4,-8,-2,2,1,-3,4,6,36,9,2,-3,-1,0,-2,6,50,10,1,-1,2,0,-5,-16,-33,-6,-7,-7,-3,-5,-1,2,6,3,0,3,1,-1,0,-4,-19,-8,-4,-2,-4,0,1,10,2,2,3,1,1,0,-3,-4,1,1,0,-2,-1,-2
-1,-10,12,2,-4,2,-4,2,-2,-6,-4,3,-1,-1,1,-2,3,2,-3,-5,0,-2,-1,2,-6,-11,-39,-11,-3,-1,-5,-3,3,2,8,8,3,3,0,0,0,2,-9,2,-1,-3,-2,-2,-9,-20,-48,-17,-7,-4,-8,-6,0,0,-5,-1,1,2,13,5
2,6,24,5,-1,0,0,2,-3,-8,-56,-9,-1,-1,0,1,3,16,21,11,2,2,1,1,-6,-22,-24,-14,-6,-3,-7,-5,-3,5,-38,-11,-4,0,1,-2,1,9,23,-1,-2,-1,2,2,-5,-16,-20,1,0,1,-1,-3,2,9,10,0,-4,1,0,-1
1,-2,-10,2,5,1,0,-1,-3,-5,-1,-5,-6,-5,-5,-2,0,0,-7,1,2,1,5,-2,2,2,9,3,6,1,-2,1,11,34,76,24,6,2,-1,6,-6,-3,11,-13,-4,-1,-2,-1,-4,-1,-17,-8,-4,-2,2,-8,-2,-6,-9,0,0,-1,-4,-3
1,18,20,6,2,-1,0,-1,3,-13,6,1,-1,-1,1,2,1,-9,19,2,-5,-4,0,2,1,-7,-2,3,1,-3,-8,-2,0,22,15,-3,0,1,9,0,-10,-28,-12,-3,-2,1,4,-9,-1,-4,-7,-5,-2,-1,-1,1,4,9,19,14,5,1,0,1
-6,-20,-43,-20,-9,-6,-8,-1,-2,17,40,13,3,2,0,-4,-2,0,-10,-6,-1,-1,6,-5,5,7,22,3,0,1,-1,6,0,-8,-5,-5,-4,-3,-4,3,4,5,34,3,2,-1,0,1,-9,-3,-14,-8,-4,-1,-13,-5,1,2,7,-2,1,0,-3,-1
-5,-12,-10,5,4,3,8,-6,0,2,-12,0,-1,-3,-4,-3,5,4,8,5,-2,-1,2,5,-5,-2,-9,-11,-4,-2,0,-6,-2,-19,-18,1,2,0,-3,-2,4,10,25,13,3,-1,0,1,-1,5,23,-4,-2,-2,0,1,2,-2,-38,-6,-2,-2,-3,0
-4,-6,-24,-3,2,-2,-2,-1,0,-14,-11,2,2,-1,1,1,1,0,-40,-7,-1,1,0,1,-4,3,20,1,3,1,1,-2,1,-2,10,3,-4,-1,-4,0,-2,-7,-42,-16,0,-2,-3,1,5,12,61,16,4,1,1,2,-7,-8,-29,-11,-8,-4,-11,-3
-6,-10,-46,-12,-4,-2,6,-6,1,11,-18,5,4,5,-1,7,-3,5,18,8,2,0,1,-9,1,-9,23,7,0,2,3,1,3,1,-2,-4,-1,-2,-11,-2,1,4,11,-4,-5,-1,5,-1,0,-2,-22,-2,4,-2,1,3,3,3,14,4,0,-1,-1,2
-7,-10,-45,-10,-4,0,-1,-5,-3,-9,-5,-12,-2,-1,1,-2,-4,-3,-32,-7,-4,-1,-3,-2,2,2,2,-3,-5,-4,1,-1,3,3,36,15,7,2,4,3,-1,10,5,0,-2,0,-2,-1,6,5,6,0,0,0,1,2,-6,-5,-11,-7,-4,-4,0,-4
1,1,17,2,1,0,-2,3,0,3,-3,2,-2,-1,-3,-2,3,2,9,9,3,1,1,0,0,4,-2,-2,-2,0,3,0,5,8,28,8,-1,1,-2,1,2,7,-5,-3,-1,-3,-1,3,-4,-11,-33,-4,-6,-1,0,-3,3,12,29,10,3,1,4,0
-5,-23,-42,-16,-4,-2,-4,-2,0,4,18,3,-1,-1,0,0,4,4,14,-4,-3,0,-3,4,0,-11,-26,7,5,2,7,0,0,4,13,3,3,-2,-2,-2,-7,-12,20,-1,-3,0,2,-5,3,5,6,-1,-1,-2,-1,2,-10,-20,-22,-5,-4,-1,1,-6
7,24,44,10,-2,-2,-15,3,-2,-14,-8,-2,-1,0,14,-2,0,-2,-8,-3,-1,-1,2,-4,1,4,13,0,-4,-1,-2,6,0,-10,-15,-1,3,0,4,0,-2,2,3,1,1,0,-7,-5,1,0,7,0,-3,0,-1,1,2,5,17,3,1,0,-4,-2
0,-4,11,-6,0,-2,0,-2,7,21,47,11,3,0,-3,4,-12,-31,-72,-15,-5,-1,5,-4,-2,6,-2,-4,-4,-3,-4,-2,-4,-6,-5,-1,-2,-1,-1,1,4,5,2,13,6,3,-6,2,-3,3,7,-4,-1,2,12,-1,-1,-2,-1,-7,-5,0,-3,-1
-3,-3,-11,-7,-5,-5,3,0,-3,-4,-32,1,3,0,1,-5,2,4,41,5,1,-1,-8,-1,-1,5,-36,-3,1,-1,2,-2,-4,0,18,-3,-5,-4,-3,1,-4,-13,-45,-16,-6,-2,-4,-2,1,4,34,13,3,-2,-4,-1,3,4,17,7,4,2,6,2
-3,-12,-12,-5,-2,0,-5,-8,1,5,3,-2,-4,-1,-1,3,-4,-4,-23,-9,-3,-2,0,-1,2,3,-6,-1,3,0,-3,3,6,4,-2,9,2,1,0,3,-5,8,23,-1,-3,-3,-1,-3,-3,-24,-22,0,-1,0,-3,-1,1,-4,-6,-2,2,-2,-1,-2
-4,-6,30,-1,-2,-1,-3,-2,1,-5,-18,-5,-1,0,9,0,1,5,-1,0,0,-2,-2,0,-1,4,-13,2,-1,-1,0,-2,-5,-11,-38,-6,-1,-4,0,-1,0,5,23,4,0,-2,-5,1,0,-1,-13,-4,-4,0,-1,-2,3,13,22,2,-3,-1,-4,2
0,3,0,-1,1,-1,3,-2,-1,4,2,-2,-3,-3,-3,-2,2,10,18,10,5,5,2,1,-2,-11,-17,-6,-1,-1,-4,-3,-3,3,27,0,-3,-1,1,-4,0,-6,-11,-7,-4,-2,0,4,1,7,15,0,0,-1,-4,1,-3,-19,26,3,2,-1,1,-2
-4,-4,-58,-8,0,-3,1,-2,0,-1,5,1,-4,-1,-2,-4,4,20,-19,-4,0,-3,-1,4,-2,-11,5,3,-1,0,1,-2,5,9,18,6,0,-1,-3,3,-1,8,20,5,4,3,-2,1,0,-9,11,-3,-2,-1,-3,1,-9,-1,-55,-7,-2,0,4,-8
0,5,33,2,-3,-2,1,-1,3,2,-10,0,-1,-1,-2,3,6,4,43,6,0,0,-2,3,-1,-8,-26,-10,-1,-1,-6,-3,-6,-3,-14,-6,-8,-3,0,-2,-4,-4,-41,-9,2,0,2,-4,-4,-14,-6,-3,-3,-3,-1,-3,1,4,5,2,0,0,2,2
5,6,3,1,0,-2,-8,2,5,3,1,2,3,2,2,6,-9,-24,-32,-9,-5,-4,1,-2,0,10,9,-7,-2,-2,-5,0,-6,-12,23,5,-3,-1,2,-2,0,-7,-3,-5,-6,-5,-2,1,6,15,4,4,4,0,-1,1,0,9,40,11,-1,-1,1,2
-7,-12,-33,-15,1,0,-1,-2,-7,-22,-24,-10,-4,-2,-4,-4,-3,8,38,3,-2,-1,-1,-5,-3,-9,-18,-4,-1,-1,-3,-1,4,11,5,4,1,-2,1,-1,1,9,30,11,0,2,-3,0,-2,-10,-55,-13,-2,2,-3,-1,-2,4,29,1,-1,0,4,0
0,-8,8,-2,-1,0,4,-1,-3,-1,-6,8,4,1,1,-3,-1,0,4,-5,-5,-6,-13,1,-3,0,-12,-5,-2,1,13,-5,0,8,22,4,-1,-3,-3,-2,0,-7,20,-2,-5,-2,0,-1,6,14,-9,3,1,1,2,3,-6,-16,-44,-9,-5,-3,-4,-4
2,-11,-7,5,4,0,-2,4,-1,-1,-27,-8,-1,0,2,-3,0,1,2,0,-3,1,-1,-1,2,4,12,-1,-2,-2,-3,2,2,14,20,10,8,4,2,1,-1,-8,-46,-4,0,-2,-4,0,-6,0,4,-2,-3,-1,5,-2,-1,1,9,2,-5,-3,-5,-1
2,2,-14,-8,-2,1,2,-1,1,3,31,8,2,-2,2,-2,-1,-4,18,0,-3,-3,0,-1,3,2,5,6,4,0,-3,1,4,11,10,3,1,-2,-2,4,-4,-10,-24,-1,-3,-1,1,1,-4,3,0,-3,-2,-1,1,-8,2,3,39,0,-1,-2,-6,-1
-5,-8,-49,-3,-6,-2,2,5,0,1,7,-4,0,1,-2,-3,-1,4,23,5,0,-3,-4,-3,2,2,-11,2,-1,3,10,3,3,7,17,0,1,0,-2,0,-1,-2,-2,7,2,1,-1,0,-3,0,39,8,0,-1,-1,-1,0,3,2,1,0,-3,-4,-3
-6,-10,-31,-10,-5,-2,-6,-3,3,-1,-10,-3,-4,-1,3,0,-2,-8,2,2,-2,1,3,-2,3,0,-9,-1,1,1,-2,0,-1,-4,7,-1,-1,-3,2,-2,0,11,1,0,4,3,-5,1,-5,-16,-51,-10,-3,0,3,-2,-6,-11,-23,-12,-7,-3,2,2
-1,10,22,-5,0,-3,-7,-1,-3,-3,5,-2,-2,-1,2,-2,5,2,-5,6,3,-1,0,1,-1,-5,-13,-4,1,1,-2,6,-2,-5,18,4,-2,-3,-2,0,1,7,20,6,3,0,-4,0,-3,-1,-18,-6,-2,1,10,2,3,-3,20,2,0,-2,-5,-3
-1,3,-8,7,3,3,2,-2,-4,-6,13,3,-3,-2,-1,-2,0,6,-13,-2,3,1,-3,1,0,0,25,8,0,0,-2,-1,0,0,-2,-4,-2,-2,0,-2,-1,-1,10,-1,-4,-3,-1,-1,-3,-11,-23,-9,-2,0,-1,-1,-2,2,-12,2,2,1,3,-1
0,-5,5,-1,0,-1,-4,-2,-3,2,23,1,-1,-3,-1,-1,7,23,65,17,4,3,1,5,-7,0,-42,-7,-2,-3,-4,-6,-3,-7,-8,2,0,-2,-1,-1,-1,-4,8,-7,-3,-1,-1,0,2,2,29,3,-1,-3,-2,3,4,6,-8,0,-2,-2,-2,1
0,-4,-4,-2,1,-1,0,0,-2,0,-47,-15,-4,-1,1,-2,1,-10,-13,0,3,2,-1,0,3,11,44,8,0,-1,1,2,0,-10,-30,-5,-1,-1,-1,-1,-3,-1,10,1,-1,-2,0,-2,-1,-2,-26,-8,-5,-2,-6,-2,3,0,7,-3,0,0,0,1
0,8,32,12,-2,0,0,0,-4,-8,-21,-8,-1,-1,-1,0,-4,-15,-14,0,-1,-1,-2,-2,-4,-3,-5,-5,-1,-2,-1,-2,2,3,9,9,4,1,3,5,-3,0,2,-6,-3,0,-1,-5,-4,3,-5,-6,-2,-2,-3,1,-4,-9,7,5,-2,-1,-3,-1
0,1,-9,-8,-4,-1,4,4,6,10,-2,8,2,0,-1,-4,-6,-4,-39,-4,-3,-1,3,-1,-4,-20,-59,-13,0,0,-5,-4,-3,7,28,4,-1,-4,-3,-5,0,-5,-15,-3,-2,-2,-1,6,3,5,17,1,0,2,2,-1,1,7,28,-2,-2,-3,-2,-1
-1,-5,-41,-4,-4,-2,-1,-2,-4,4,10,-2,3,0,-2,-3,3,6,23,7,0,-1,3,-2,-3,-9,-29,-6,-2,-3,1,2,4,7,17,-2,-1,0,-1,0,2,-2,37,4,-1,-2,-5,3,-8,-5,-38,-10,-1,-2,-10,-12,5,5,40,10,4,7,11,3
-8,-9,-8,-11,-7,-2,-4,-2,2,1,5,3,-1,-1,3,0,-1,-5,-1,-5,-5,-5,-2,1,0,-1,-40,1,4,3,-2,-1,-1,-3,2,4,1,0,-1,1,3,8,5,5,1,-1,1,2,-7,-8,-40,-9,-4,-3,0,-5,-1,-16,-14,-7,-4,-4,-5,0
0,0,10,1,5,1,-2,-4,-2,-4,-4,4,-3,-1,4,4,4,3,39,6,2,-1,1,3,0,7,-17,-4,-1,2,-1,-2,-4,-2,2,-2,-1,-2,-1,-1,2,1,8,1,-1,-2,-6,-4,3,4,12,2,0,2,1,3,-1,1,-16,-4,-2,-1,1,0
3,-4,2,0,-3,-2,-2,0,-8,-7,-74,-16,-3,-2,-1,-5,0,5,24,10,2,-1,4,0,-6,-10,-18,-2,-3,-5,-4,-8,-8,-19,-78,-18,-6,-4,2,-5,-2,-6,-9,-7,-3,-3,-2,-1,4,1,14,3,3,3,0,2,-11,-4,0,-9,-7,-1,1,-5
7,23,71,12,5,1,-3,2,-3,-12,-22,-8,-1,0,1,-1,0,2,-17,-1,-2,-2,-1,-1,9,10,25,5,5,1,-3,7,-1,8,70,16,-1,2,4,0,-4,0,-29,-5,-1,-2,-1,-2,4,-2,12,0,0,-1,0,1,2,5,13,-1,-2,-3,-2,0
-1,9,-26,-1,0,0,2,-1,0,-18,21,5,3,2,2,1,-6,6,-14,0,-5,0,-1,-1,3,2,20,2,1,-2,-4,2,-4,-7,-25,-6,-2,-3,-5,-5,1,7,20,4,-2,0,3,1,2,-1,32,6,4,4,1,2,-3,-5,-19,5,1,-1,0,-3
4,3,8,-4,-1,0,0,2,1,1,35,1,-4,-1,-2,-4,-1,-11,-57,-12,-1,1,0,0,-2,2,23,11,-1,1,2,-1,-1,-13,-52,-11,0,-1,-3,-2,2,6,-3,0,-1,-2,-2,1,-2,-4,-4,-10,-4,-2,-3,0,4,11,-21,6,7,3,2,3
-6,-10,-9,-11,-5,-6,-2,2,2,-1,-3,-3,0,1,1,0,-12,-9,-17,-4,-2,-1,1,-8,1,0,19,-3,0,-2,-3,-1,2,3,24,6,-2,1,0,1,-1,5,-19,-6,-2,-2,-5,-3,0,-11,7,0,1,0,1,2,-2,0,21,-3,-1,-4,-1,-2
2,7,19,3,1,0,-1,-5,-3,-2,21,3,0,0,-1,1,5,3,6,4,-4,-2,0,3,2,3,7,-1,-3,1,-3,2,-1,-7,-39,-4,1,0,1,0,-2,3,10,7,4,1,-1,-4,2,0,-14,3,-2,-2,1,1,0,-5,-13,-7,-2,-5,-1,0
-4,0,4,-1,-1,1,1,-3,-1,-8,-16,-4,-1,-1,-1,-1,1,1,1,1,0,-1,-5,-1,-1,-3,5,-4,-4,-2,8,0,4,6,11,6,1,1,-3,4,-1,-10,-24,-4,-5,-2,8,1,5,9,14,6,6,1,-3,0,-9,-16,40,4,-5,-1,1,-4
-3,2,-26,-8,1,-2,-1,0,2,2,9,6,0,-1,-3,0,1,1,21,-7,-5,-2,-1,-1,0,1,0,4,-2,-3,-5,0,-4,-3,10,-3,1,0,1,-3,2,-10,-2,-1,-1,2,-6,-7,-6,-7,28,0,-3,-4,1,2,-1,5,-1,-2,-1,-2,-4,0
2,-3,19,3,-2,-3,-1,1,-3,2,-32,-4,-1,-2,-1,0,-1,1,-10,-4,-4,-2,-3,-5,3,2,31,-2,0,-2,-4,7,-2,-6,-19,-1,-1,0,1,-2,-2,-1,2,-1,0,-4,3,-1,0,1,-10,2,2,0,4,-2,1,3,2,4,1,-2,-2,0
0,-2,2,0,-2,-3,-2,0,1,10,11,1,0,2,4,0,0,5,-8,0,-1,-1,-3,-1,-2,-7,-6,-6,1,-1,0,-2,2,1,17,3,-1,2,-1,3,2,8,42,8,0,1,-2,-2,-7,-10,-7,-8,-2,-2,0,1,-4,-2,-34,-2,-2,1,1,-9
1,6,-9,-1,0,0,-3,1,-1,-2,1,-6,-1,-4,-2,2,2,4,5,4,1,2,1,-1,-1,-2,2,-1,2,1,2,-2,0,0,18,2,0,-1,-2,0,6,12,-2,-2,-6,-2,-3,3,-3,-6,-17,-6,-1,-2,-4,-5,-5,-2,-15,-4,2,2,5,0
-2,1,15,9,2,0,1,-3,0,1,8,0,0,-1,-3,0,6,5,-1,-3,-4,-2,-6,0,0,-1,64,12,-2,3,8,6,-4,-4,-21,-3,-1,0,-2,-3,6,5,44,14,3,-1,3,2,-7,-10,-42,-9,-2,-1,-6,-5,-2,4,-8,-2,-1,-2,-6,-4
5,-3,-7,-5,0,0,0,5,-7,-3,0,1,-1,0,0,-5,5,3,14,9,2,2,3,3,4,3,-5,-1,-1,-2,-3,3,-3,5,10,-5,-5,-2,-4,-6,-8,-8,-47,-8,-4,-3,-1,-4,-2,2,10,1,5,0,2,-1,-2,-1,-17,-5,-2,-2,-4,-2
1,-3,0,-1,-2,-2,4,3,-3,0,7,-5,-1,-2,-1,-1,3,13,49,8,-2,1,5,2,-6,-26,-24,-3,-6,-2,-2,-4,-2,-3,-3,-6,-4,-1,-1,-1,0,-2,-11,2,2,1,-1,1,-1,7,-13,-2,0,-4,2,-2,-1,-9,-24,-14,-4,-3,-6,0
1,-5,0,-2,-2,-1,1,0,-4,-6,4,-1,-2,0,0,-2,3,9,19,6,3,1,-3,4,-2,-3,26,2,2,-4,-2,-3,2,3,-16,1,1,0,-1,2,-4,-8,-14,-7,-5,-4,-2,-5,0,-11,1,-7,-1,-1,1,-6,2,16,16,10,5,2,-1,6
-4,5,-4,2,1,-1,2,0,2,14,19,-1,-1,0,-3,3,-3,-27,-22,-3,-4,-3,-1,-2,3,16,6,-1,0,-1,1,0,-3,-13,14,-4,-2,-3,-4,-1,0,7,-16,-5,-1,3,1,-2,3,6,-11,0,-2,-1,3,3,-4,-8,-16,-4,0,-2,-9,-3
1,0,15,-2,-2,-2,10,2,-3,-8,-13,6,0,1,1,-2,4,3,12,4,1,0,1,2,1,6,-28,-3,-2,0,0,0,-5,-4,-39,-8,-3,-3,-5,-5,-5,-20,-9,-4,-4,0,2,-3,-2,-3,-19,-3,1,1,-1,-1,4,8,21,5,1,-1,-3,4
-5,-3,-43,-4,-2,-2,-1,-3,3,7,20,4,0,1,3,2,-1,8,7,2,-1,-1,-3,0,-4,-8,-15,-2,-1,-3,1,-3,1,-1,10,2,-1,-2,-1,-1,10,11,43,8,3,1,-3,5,-8,-9,-34,-7,-4,-1,1,-6,-4,-9,-16,-8,-2,-2,-1,-3
4,8,31,6,1,-1,-2,1,2,10,-9,-5,-1,-2,-3,1,-9,-25,-31,-9,-2,-2,-1,-6,1,15,0,1,-1,1,2,1,1,-1,-18,5,4,2,-2,3,-1,-9,-13,-4,1,-4,-2,-2,3,2,2,4,-3,0,1,2,-1,-4,24,1,-3,-5,-2,-2
-2,-6,-30,-7,-3,-3,3,0,-5,-7,-9,1,3,3,-4,-3,2,7,14,4,5,3,-2,0,5,-2,-8,-1,-1,0,-2,1,-2,2,29,1,0,-2,-2,-1,1,-2,3,5,0,-1,0,1,-1,-11,-6,-9,-7,-3,-4,0,-1,15,43,2,0,1,2,1
-10,-17,-38,-2,-4,-4,-3,-6,-4,-18,-47,-7,0,2,6,2,1,8,24,0,0,0,-1,0,2,5,-24,3,-3,-2,-4,1,-1,-7,10,-4,-1,-1,-3,-1,-1,4,17,2,-1,-1,-1,2,-2,4,-11,1,-2,-3,3,-6,-4,-17,-20,-1,0,1,0,-2
0,10,10,0,1,1,1,0,5,4,29,3,-1,2,-1,1,0,5,-11,-4,-2,-3,-2,2,0,-9,-6,3,0,-1,2,0,-1,4,9,0,3,1,-6,-2,0,-4,18,6,-2,-3,-2,-2,-1,1,19,-5,-3,-2,-2,2,1,8,-1,6,5,1,-1,1
