-5,-10,-2,2,3,-4,-1,-3,0,-2,5,-2,-8,-5,-7,-3,0,-1,-11,-5,-8,-4,7,1,0,7,5,3,7,14,5,3,1,6,-3,5,1,-9,0,0,3,2,8,-1,6,3,4,3,-6,1,-4,-7,-5,-1,-3,-3,-1,2,15,0,1,-5,1,-1,4
-6,-4,-5,-3,-15,-17,-8,-6,-1,-9,-4,2,4,0,0,-1,0,-7,1,3,2,8,-2,0,-1,0,-7,-6,-10,-4,-2,-2,2,5,16,-1,-1,-2,-4,3,2,12,18,3,0,0,0,0,-6,-21,-18,-5,-9,-3,-6,-5,-2,-5,-1,0,8,1,0,0,4
2,6,-5,2,3,-1,3,1,0,6,7,3,-6,-4,-3,-2,1,-3,3,0,1,6,-2,2,-2,-5,-6,-1,1,-5,0,-1,1,3,1,-1,-2,-6,2,2,0,-6,-8,1,6,11,4,1,1,-3,0,-2,-1,7,1,1,-3,-9,-7,-3,-3,-2,-5,-1,4
-2,-5,0,-2,2,0,2,1,-3,8,-3,-4,-1,3,-2,-1,2,11,4,2,-1,-8,-1,-1,-4,-6,11,-1,1,1,-3,-5,2,-3,-17,2,-2,4,0,-1,-3,-8,0,-2,4,-5,-3,-3,1,9,1,-2,1,-4,-3,-2,1,5,-7,-5,-3,-2,0,0,4
-1,-3,7,1,1,6,2,0,-5,-14,-14,-2,-6,-6,-3,-4,-1,-2,0,-3,-2,-1,-2,-2,5,7,18,3,-1,0,-2,4,4,6,-1,3,1,-4,2,3,-2,3,-13,-5,4,15,0,2,-3,-4,-4,0,-2,-1,3,0,4,7,3,2,2,5,3,4,4
-6,-9,-4,-1,-3,0,-4,-2,-2,-1,8,5,2,-7,-3,-1,2,7,8,1,1,-2,0,1,-8,-11,-14,-10,-6,5,-3,-3,-1,7,-1,-5,-4,-7,-3,-1,-3,-4,6,4,-4,-2,-1,-2,1,1,-17,-5,2,-1,0,-1,-1,-1,4,2,-1,-4,-1,0,4
0,-11,-2,1,4,4,-1,1,-2,0,3,3,-2,-5,0,-1,0,4,4,-1,-6,-2,-1,0,3,6,0,3,-2,-6,1,-1,-3,4,-3,2,9,15,-2,-1,0,-1,12,4,-1,0,2,0,-4,-13,-25,-4,-4,-5,2,-1,1,4,-1,-1,1,2,1,0,4
3,-2,-1,-5,-9,-5,-1,1,0,4,-4,-1,2,-6,-2,-2,-1,4,9,4,9,4,2,0,0,1,-5,0,-3,-9,-3,-3,0,0,3,-5,-1,7,-5,-1,3,5,10,0,-2,-4,0,2,-3,-3,-4,-5,-5,-2,1,-1,-1,-7,7,-1,-2,1,-3,1,4
2,6,-9,0,1,-2,6,1,-4,-7,-7,-1,-1,-1,0,-1,2,6,5,5,0,-2,-2,-1,3,-1,-4,2,-5,1,-2,1,-1,-2,18,-1,2,1,1,-1,0,2,-9,-3,-2,3,1,-3,-1,-1,2,0,-5,-10,-6,-5,-1,-8,5,-1,5,-2,0,0,4
0,-7,-20,-3,4,11,1,0,0,2,-1,-3,-7,-4,-2,0,0,8,16,3,-7,-3,-4,2,-1,-2,-9,2,0,-5,2,1,-5,-3,-10,-2,-2,0,-1,-2,2,-2,11,-3,0,-3,0,1,-3,-3,-26,-5,0,3,-1,-3,-4,-8,-6,-4,-5,-5,-5,-2,4
0,7,11,3,2,-11,2,0,-1,1,-2,2,2,8,2,0,-1,3,17,1,-6,-4,-2,-4,-2,1,-13,-3,-2,5,1,-1,3,1,5,1,-1,-5,2,2,-2,-6,-6,-1,1,-3,-3,-1,-5,-7,-6,-3,1,-3,3,-2,2,5,8,2,3,7,-1,1,4
-1,-5,4,-5,-6,13,3,-1,-4,-6,-9,0,-3,-8,-1,-1,3,2,7,1,5,10,3,3,-1,6,3,-1,0,3,2,1,-1,-5,-7,-4,-6,-12,-3,0,2,2,-8,-4,-5,-4,0,0,-4,-6,2,1,2,2,-3,-1,-6,-15,-8,-1,0,-3,0,-4,4
2,-4,2,3,-2,-2,-2,0,-2,-1,-6,-3,-3,-5,-2,-4,6,9,22,3,-3,6,3,4,-1,-4,-29,-6,-3,-4,-3,-2,-4,-8,-6,2,1,-2,-2,-2,0,2,2,1,0,1,3,-2,-3,-8,-7,-6,-1,-10,-10,-5,2,8,14,3,3,7,0,0,4
0,3,-6,-2,-1,2,-2,-2,0,2,2,-2,-3,-6,-7,-3,-2,-4,-2,1,5,8,3,0,1,1,0,-3,-7,-10,-5,-2,4,7,10,3,1,2,1,4,0,11,-17,-1,-9,-4,-2,-1,-7,-53,-15,-1,7,-1,0,-3,2,2,0,-1,4,10,2,-1,4
-1,5,2,0,-2,-9,-6,-3,2,2,7,1,-1,1,1,1,1,9,-8,-6,-7,-5,-2,0,-6,-7,-3,1,-1,-8,-4,-3,-4,-1,10,-1,2,1,0,-4,-2,-15,-14,-5,2,2,1,-3,0,4,-13,1,-5,-4,1,-1,2,3,15,-2,1,-2,-1,2,4
0,8,5,1,0,5,3,1,-2,-7,-2,0,5,4,0,0,2,4,5,2,8,-2,2,0,-1,4,-9,-6,3,-11,-1,1,-1,0,2,-2,2,13,-2,-3,-4,-10,-2,2,-1,2,1,-1,3,12,4,-1,-4,3,-1,3,0,1,22,6,-9,-3,-2,1,4
-6,-17,-51,-8,-8,-11,-2,-2,-2,-2,4,-2,-2,-3,-2,0,0,10,2,-2,-9,-4,-6,-3,1,-11,9,-3,-1,-1,-1,0,3,4,2,3,4,3,6,1,-1,6,11,2,-1,-3,4,-2,-2,-6,-4,-1,-5,-4,-1,0,1,0,-4,-4,0,0,-1,-1,4
1,4,2,-2,3,-2,-4,1,-2,-2,-1,-3,-1,1,-1,-4,0,9,12,4,3,2,3,0,3,12,7,2,4,8,6,-1,-7,-24,-18,-6,-6,5,-4,-4,1,-6,2,2,5,3,1,3,0,2,-3,-2,-7,-4,-4,-2,-6,-10,-20,-2,-6,-7,-5,-3,4
3,20,17,5,4,-4,-1,1,0,-4,2,3,5,2,0,2,-2,-8,-3,1,-2,11,2,0,4,8,-4,2,0,-2,-1,0,-5,-2,3,-1,-6,1,2,-3,-3,-6,-3,-1,0,-5,-3,-1,-1,-5,-4,1,4,-4,2,0,-1,2,-1,-2,-2,8,-3,0,4
0,-1,5,2,-8,1,-3,-1,-2,6,-2,-1,-2,-7,-1,-3,-3,1,-12,1,10,9,2,-1,1,-1,5,-3,-5,-3,1,-1,1,-1,6,-2,1,-9,0,0,-1,-5,-11,2,7,4,0,-1,1,10,10,2,1,-1,0,0,-5,-12,-9,-1,-9,-3,-3,-2,4
3,4,6,-3,-5,-4,0,3,-2,-2,-5,-2,-3,0,-4,-2,1,9,9,1,2,-1,-2,1,-4,-1,-7,-4,1,-6,0,-1,-1,0,4,0,1,-8,3,0,1,4,5,-1,-7,8,-1,1,-1,-11,-10,0,-3,-3,2,1,3,4,9,5,7,1,2,1,4
1,8,-8,-5,-2,3,2,1,-3,-2,-3,0,-2,-8,-6,-4,-1,3,7,-4,-3,1,-2,-2,-1,-14,-22,-1,2,-1,2,-2,-2,-6,-7,-2,-3,-3,-3,-1,2,8,7,-2,2,-1,1,2,-2,1,6,2,-1,-3,-1,-2,-1,8,4,1,0,9,2,2,4
-1,-4,-7,0,-2,-14,-9,-3,2,6,8,4,2,17,1,1,-2,1,-4,-7,-5,-9,-1,1,0,-6,1,-3,2,2,0,0,0,2,-8,-1,-8,-6,-1,-2,2,8,12,2,-1,7,3,-1,-2,-27,-10,3,1,1,-1,-2,1,6,-2,-1,1,-1,1,1,4
-5,-5,2,-4,-3,0,0,0,3,0,-1,-5,-2,-11,-2,1,-1,5,-2,-1,4,4,1,-2,-2,2,9,4,3,9,1,1,0,-10,2,-4,2,1,-1,-1,-3,-10,-25,-3,-11,-9,-3,-2,1,6,8,-1,-4,-3,-3,-1,-2,4,-1,-3,-10,-17,-5,-3,4
0,10,10,8,8,11,9,2,-1,-11,-3,-1,4,8,4,1,2,1,-7,-5,-2,-1,-3,2,0,0,6,3,-6,-10,-3,-2,3,7,10,5,9,8,-1,-1,-4,1,-8,-4,-7,-6,-2,-5,-2,-7,-10,-3,-1,-5,0,-1,2,0,3,-1,0,2,-1,-1,4
-5,1,4,2,2,-1,-4,0,-7,-19,3,-1,-2,-3,-7,-4,-1,-1,-3,-5,-6,3,-1,1,-2,-4,-10,-5,-5,-2,-1,0,3,0,-4,2,5,6,-1,1,3,10,10,6,6,-3,4,1,0,2,13,1,-1,1,0,1,-3,-4,-20,-3,-2,2,-1,-1,4
1,0,-4,0,-1,-3,-2,-2,0,4,-5,5,-3,-3,-1,1,-1,-1,4,10,2,8,1,1,0,2,16,6,2,-1,0,1,-5,-3,-8,-4,-7,-9,-2,-4,0,2,-3,-5,-1,4,1,1,1,0,-11,-4,-4,-4,0,0,0,4,11,-4,0,8,-4,-1,4
1,-4,-15,-5,-1,-7,1,0,-5,-8,-5,-3,0,5,-1,-3,-4,-1,-9,-9,-3,-3,-1,-2,-3,-1,-1,-1,6,4,1,-3,1,2,7,-1,-2,0,-4,0,0,2,-3,1,-4,-6,-2,0,-1,-7,0,4,3,-3,-3,-1,-1,-6,-5,-1,0,0,-1,-1,4
-1,0,4,-3,-1,-5,-3,1,-3,0,-9,-1,0,-5,-2,0,-2,3,4,0,2,6,1,-2,-1,-5,3,1,2,-1,1,0,-1,-2,-2,-3,-1,0,0,-4,-1,-3,-7,-5,-7,-7,-1,-1,1,4,2,-4,2,-1,1,0,0,2,-1,3,-2,-1,-1,-1,4
2,9,8,5,0,5,3,1,-2,-10,9,-3,-5,-21,-5,-1,-1,-4,-6,4,2,11,0,0,0,-4,-4,-8,-3,-4,-2,-1,3,2,2,2,-3,-2,-3,0,0,4,4,-1,3,2,-1,0,1,6,9,4,6,1,-2,0,-3,-8,-3,-1,-8,-6,-2,-2,4
-6,-9,-9,-1,-2,2,2,-1,1,4,-3,-1,-4,-8,-1,0,4,0,6,0,-2,1,2,1,0,2,4,5,16,17,9,2,-2,2,-2,2,-2,4,-2,0,-1,3,7,1,-1,0,-4,-1,-1,-5,-1,-4,-5,-12,-4,-1,-4,-12,-23,-9,-5,-4,-2,-1,4
-6,-8,-5,-6,-11,-7,-4,-4,1,-5,-4,-2,4,-3,0,0,2,4,2,3,0,6,-3,-1,0,5,5,3,-5,-6,-5,-3,-1,-5,2,1,5,8,2,0,3,7,-4,0,1,4,1,0,-6,-11,-8,-4,-10,-11,-3,-1,1,0,1,-3,-2,-6,-4,-1,4
1,10,10,2,1,4,-4,0,0,5,-1,3,2,1,1,-1,-4,-11,-11,-6,-2,-5,-2,-3,0,0,6,0,1,2,1,0,0,-2,-1,1,-1,-9,-3,-3,-3,0,-2,-3,-6,-1,-1,-1,0,4,-1,-2,3,-2,0,1,-1,-2,-2,6,9,4,-1,1,4
0,-5,2,-1,1,4,-1,-3,2,9,16,3,-4,0,-1,1,-4,-10,-13,-9,-10,-7,-1,-1,-3,-7,-20,-5,-2,-5,-2,0,0,-3,-2,1,9,4,4,1,-1,1,5,1,-2,1,-1,1,0,15,4,0,-4,1,0,2,0,-11,-10,-4,-6,-9,-4,-1,4
-1,-1,7,4,7,12,4,-1,-2,-4,-1,-1,2,-3,-1,-3,3,5,1,3,-2,1,-3,-1,0,-4,0,-3,-9,-3,3,-2,0,-3,-5,-3,-1,-7,-5,1,1,-5,14,3,3,6,-2,2,-3,0,-6,-2,-2,-5,-1,-2,3,11,5,-2,0,6,3,-1,4
-5,-11,-14,-2,-3,1,1,-4,1,5,2,-2,-2,4,1,0,6,-1,9,2,-4,-4,-2,1,-3,-5,-10,3,-1,-5,-4,1,0,4,17,2,-5,-9,-3,-3,0,-6,-26,-4,0,1,3,-2,0,-1,-9,-7,2,-3,3,-2,0,4,10,0,-1,-5,-3,-1,4
-1,2,-12,1,0,5,4,2,-1,4,5,-2,0,8,-2,0,-1,-5,-2,0,2,-1,0,0,0,2,-2,-1,4,3,2,0,-2,-5,0,0,-10,-15,-4,-1,-4,-9,-3,-1,-3,-4,-1,-2,1,4,2,1,4,4,1,0,0,7,14,1,2,8,1,3,4
6,6,-5,1,-1,-7,3,1,-6,-8,-5,-3,3,5,0,-5,-2,-1,-6,-3,-7,-3,-4,-2,-1,4,10,5,1,1,1,2,-3,-7,-7,-3,-3,-6,-3,-2,3,4,-3,-1,-5,-5,-1,-1,-5,-6,1,-1,0,-1,-4,0,2,5,17,-3,-5,-2,-1,0,4
-3,0,-9,2,1,3,-6,-3,-2,-11,-2,0,4,5,4,2,9,15,12,4,1,8,3,5,-1,-4,-6,-5,-11,-12,-5,-1,-1,3,2,-1,5,4,2,1,1,7,15,3,2,3,0,0,-4,-5,-14,-2,4,-1,-2,-3,0,-5,-15,-2,0,5,3,-1,4
2,5,8,-1,0,-4,1,1,-3,-6,-4,2,-9,-10,-4,-2,1,-1,9,0,-4,-2,0,-1,-1,9,3,2,4,7,-6,0,-5,-11,-22,-6,-2,-1,-1,-4,2,4,4,-4,-5,-6,-1,0,0,-3,2,-3,-5,-5,-4,-2,-3,-4,-8,-1,-1,-2,0,-3,4
-2,4,10,5,1,1,-1,-2,0,-6,-18,-2,3,5,3,1,1,2,8,1,0,3,-3,0,0,8,0,-2,1,3,0,0,-1,-5,5,2,-6,-7,0,-1,-1,-2,-14,-4,-2,-3,-2,-3,1,1,3,-1,-1,-2,0,-1,2,1,-2,0,-3,-4,-1,1,4
-1,2,0,-1,1,-2,-2,0,1,1,3,1,2,-3,2,0,0,1,1,2,5,14,2,3,-3,-13,-3,-1,-6,1,-1,0,1,-2,3,-2,5,-1,-1,1,1,8,8,2,2,-1,1,-1,1,-4,-3,-2,-2,-2,1,0,-1,-4,4,-1,-2,-8,3,-1,4
-1,0,-5,1,1,5,-2,-2,-4,1,0,-1,0,3,-2,-2,0,-2,3,-1,0,-6,-2,0,1,-5,-9,-8,-4,-1,-1,2,1,-3,-5,-7,-3,0,3,1,-3,-16,-4,-3,3,4,-2,-2,-2,1,2,2,1,-9,0,0,-2,-4,-6,2,-2,-3,-2,-3,4
0,3,-4,-5,-8,-1,2,1,2,8,4,1,-2,-4,-1,2,-2,1,0,1,-3,3,2,1,1,7,9,2,-1,-3,-2,1,-2,-3,-5,-1,-1,1,-3,-4,-1,-7,-1,1,1,5,1,-1,-2,-2,1,1,-4,-9,-1,-3,3,3,-14,1,5,13,4,1,4
1,12,11,2,-7,-9,-1,-1,2,-1,8,1,3,0,-2,0,-4,-10,-18,-2,1,5,-1,-2,-1,4,13,-2,-5,-12,1,-1,-2,-3,-4,-1,5,4,-3,-1,-2,-4,-10,-1,-3,-2,-2,-3,0,11,2,1,0,1,1,0,1,-3,3,4,-1,-4,-1,0,4
-3,-9,5,-4,-6,-2,0,2,-2,6,-2,1,2,3,2,-2,2,-1,5,2,-1,-13,-2,1,-1,1,-8,3,1,4,0,-1,4,7,11,5,3,6,2,2,-2,-7,-2,-3,-7,-4,-6,-1,-4,-3,-3,-1,-2,-3,-1,-2,-3,-3,-3,-6,-1,-6,-2,-1,4
-1,9,8,2,6,2,-1,0,-6,-22,-35,-12,-9,-11,-1,-2,2,-6,-6,0,6,16,7,1,-4,-4,1,-3,-5,-5,-5,-5,-1,-4,0,0,-1,-1,1,1,4,18,19,4,5,11,6,4,-3,-14,-8,-5,-6,-1,-5,-2,1,1,7,2,8,9,0,1,4
2,-3,-6,-2,-3,-4,0,1,1,4,3,-1,1,-4,-5,0,-3,-2,-3,-3,-3,5,-1,0,0,-4,3,-1,-1,1,-1,-1,0,-4,-8,-4,-1,-7,-2,-2,5,9,13,2,-1,-1,0,3,-5,-6,-5,-1,0,-3,-3,-5,-1,9,-1,1,-5,-3,-3,-1,4
-2,-22,-5,-1,2,8,2,-1,0,3,-9,-2,-4,-3,-5,-2,-1,-3,-5,-1,-2,-1,-2,-1,0,7,8,1,4,-3,3,0,-1,2,-6,1,-4,-6,-3,-3,-4,-6,13,5,0,5,2,-2,-2,-6,-19,-1,-1,-7,-1,-1,0,-1,2,-1,-3,5,3,0,4
-3,-9,-9,0,-1,-3,0,-5,2,9,10,-2,-2,-2,-1,1,0,12,10,-1,-2,1,-4,0,0,-11,-10,-2,-3,-5,-2,0,2,-1,4,3,2,1,4,1,-2,-6,-27,-2,0,-4,-5,-3,-3,-9,-5,-1,0,-1,0,-1,0,0,2,-4,-1,-1,-3,0,4
-3,-4,-7,-5,-6,-4,-1,-1,-3,-4,13,3,7,3,1,-2,2,2,-1,-1,0,-1,2,0,-3,-6,-11,-2,-5,-6,-3,-5,1,15,12,0,1,1,-2,1,-2,-3,-7,-7,-6,3,1,1,-4,0,1,2,1,-6,1,-2,3,6,4,4,4,13,3,2,4
-2,-7,-6,0,6,-1,-1,-1,2,5,3,0,-3,-3,2,1,1,2,-2,-4,2,-1,1,0,-2,0,-2,-2,-2,2,0,1,-2,4,6,5,0,1,0,-2,3,3,-1,1,-2,-1,-1,2,-2,-10,1,-3,-3,-4,-3,-1,3,12,10,0,1,-3,-2,0,4
0,-6,-8,-1,-2,-1,-3,-1,-2,-16,-3,3,4,-10,-6,-3,3,8,2,5,3,11,8,3,-1,0,-3,2,1,7,-1,-1,3,3,-1,-7,-5,-2,-2,0,-2,8,12,2,-6,-6,-2,-1,1,-3,7,-1,2,-1,-2,0,-6,-21,-10,-5,-1,-2,0,-1,4
3,-3,-6,-2,1,0,5,2,1,2,-5,-2,-6,-1,-2,1,0,9,12,3,5,8,-5,-1,1,1,-4,2,2,0,-2,2,0,16,-2,-1,0,1,-3,1,-1,-19,-16,-6,-5,-3,0,-1,-3,-5,-1,-2,-3,-5,-2,-3,1,6,6,-1,2,-5,-2,-2,4
-3,-5,-4,0,-2,2,-1,-1,-6,-3,1,-4,-1,3,0,-1,-1,-2,-10,-5,-2,-1,1,2,1,-3,8,4,1,-7,1,0,-3,9,2,2,-9,5,-1,-3,-3,-4,-6,-9,-5,-4,0,-2,2,-3,1,10,2,4,0,0,-4,-3,0,8,4,0,0,-4,4
-1,-3,-2,3,4,0,0,0,4,12,15,2,-2,0,1,3,0,-5,-5,-10,-1,-12,-2,2,-2,-3,-2,-2,-6,-4,-2,-1,-2,-2,5,2,6,8,-2,-2,1,-1,-8,-2,1,1,-2,0,2,9,8,-6,-3,-8,-3,0,-2,-4,-6,-1,3,9,1,0,4
-4,-2,5,-6,-3,-8,1,0,5,2,5,3,2,-2,2,3,0,6,7,1,-3,1,-1,-2,-5,0,-15,-5,-7,-8,-4,-5,3,3,-7,-1,-8,0,-2,2,-5,-4,-5,0,0,-2,-4,-2,1,0,7,0,-4,2,1,0,2,1,-9,-1,-1,2,2,0,4
1,2,2,1,1,-3,0,-1,3,-1,-1,5,5,2,3,0,-4,-1,-8,-4,-3,3,-1,-2,-3,4,12,-2,-8,-5,0,-1,-6,-18,-22,-1,-5,-5,-3,-3,2,8,16,-3,1,2,-1,-1,2,-1,-9,3,1,1,-1,1,1,2,-2,-2,-1,-1,-1,0,4
1,6,1,-1,-4,-3,1,0,-3,0,-9,-3,-2,-6,-2,-1,-4,-20,-2,0,4,10,1,-1,2,3,0,3,5,-5,1,1,2,-2,0,-3,2,7,1,0,0,4,0,0,-3,-1,1,0,0,1,-9,-5,2,0,-1,-1,-3,-5,2,3,-5,-10,-3,-3,4
3,3,5,1,5,5,4,1,1,1,-6,-3,1,5,-2,1,0,2,7,3,-3,-4,0,2,-1,0,-3,-3,-1,-1,-4,-4,-1,6,2,1,0,-2,-1,-2,-6,-23,-15,-3,1,-4,-1,-4,2,8,8,-3,-4,-8,-4,0,0,-1,-5,-2,1,7,4,-1,4
1,9,8,-2,-2,-4,-1,2,0,-1,-7,-6,-7,-2,-1,-1,-4,2,1,4,1,-10,-5,-5,5,-5,1,-2,-1,11,2,2,-9,-10,-2,-6,0,-6,-3,-2,1,8,2,6,-2,-1,0,0,1,13,3,4,6,2,4,2,2,8,-3,-3,-7,-2,-1,-1,4
1,-7,1,3,-4,3,-1,-2,2,-2,8,-1,1,-2,-1,4,1,-1,-2,2,0,10,2,-1,-5,-1,5,1,3,-6,0,-3,-1,-2,-1,-2,-2,0,0,-1,-2,-19,-15,-2,2,0,-1,0,0,1,-1,-1,-5,1,-3,0,-2,-4,5,3,-10,-2,0,1,4
-2,2,2,2,4,7,2,-2,-3,-9,-11,-6,-3,-5,-7,-3,-4,-2,-2,-4,-5,-9,-2,-3,0,-9,2,-4,3,4,-1,-1,1,4,-9,0,-3,-7,-4,-3,3,10,14,3,2,2,0,-1,1,-6,-6,-2,-2,1,1,0,-5,-9,-7,-5,-6,-8,-2,-4,4
1,4,11,1,0,-5,-2,0,0,5,7,-3,2,7,4,-2,3,2,-8,-1,0,1,2,1,-2,2,6,3,2,0,-1,1,-1,-9,-16,-6,3,1,1,2,3,12,18,-2,-1,2,-1,3,-2,-18,-19,-6,-5,-7,-1,-1,-2,-12,-5,-2,-1,5,1,0,4
-2,-1,2,-2,-2,-14,-2,-2,-3,1,2,2,-5,-2,0,-3,2,8,9,6,3,7,1,1,0,2,5,-3,6,-2,3,1,0,-7,-21,1,-4,-1,0,-2,0,-4,-10,-2,0,4,1,2,1,-1,3,-4,-1,0,-1,0,-2,8,-3,-2,-1,-13,-1,-2,4
4,10,16,1,2,15,1,2,-9,-16,-17,-2,3,-3,-1,-4,-1,1,5,-3,-7,-2,-3,-1,2,6,2,3,5,3,-2,-1,-2,-1,11,5,-5,-9,-5,-2,3,13,1,-1,-1,0,-2,2,-3,-6,-4,1,-9,-4,-5,-4,-3,-6,-3,0,3,0,-2,0,4
