0,-4,-1,8,3,-8,3,1,4,1,14,1,-1,2,-3,0,0,5,-21,-8,-4,-13,0,-2,0,7,54,30,8,11,0,-1,-2,6,16,-4,-1,0,0,0,4,-4,-35,3,0,1,-2,-1,-6,-2,8,-13,-2,-4,1,-3,3,-1,-21,2,-1,4,-3,3,6
-7,-20,-23,-5,-2,-7,-1,-5,2,5,16,0,-1,-1,-1,0,4,1,4,7,2,0,1,0,-2,3,10,-5,-3,0,-3,-3,0,0,0,7,0,-3,-3,-1,-1,0,-14,-6,-1,-1,2,0,0,-1,0,-1,-1,1,1,0,0,1,-2,-1,2,-2,-9,-2,6
-5,-2,18,13,1,-3,0,-2,2,-6,-17,-6,-3,-4,2,1,-10,-10,-10,-10,-6,2,0,-3,5,6,15,11,3,0,-4,0,11,18,24,10,2,-3,2,4,-8,-16,-66,-23,-7,-3,1,-5,-2,-1,8,0,-3,3,0,-1,-2,-3,-6,-5,-3,0,-1,-4,6
2,0,-1,4,2,1,-2,-1,0,6,38,11,2,0,1,2,-2,-5,-17,-5,0,-1,-2,-4,-2,3,19,6,0,-2,1,-2,2,2,-17,-12,-5,-4,-2,0,-2,-4,-5,8,1,0,1,-2,-5,-2,-1,-2,0,0,1,-2,2,1,-5,3,-1,-3,-1,1,6
-2,-5,0,-6,-3,-1,-2,-2,-3,0,1,-10,-3,-2,2,1,8,7,7,16,5,1,-10,2,-11,-12,-9,-5,-2,-1,-2,-5,-10,-3,-16,-12,-2,-2,1,-4,-4,-11,17,-7,-4,2,2,-3,3,0,-4,-1,2,-2,0,2,5,3,-14,1,-2,0,1,2,6
-2,-1,-2,-7,-2,0,-3,-2,0,0,-3,5,0,-3,-2,-2,-7,-14,-6,-12,-5,-6,-8,-3,8,12,16,0,-1,2,9,3,2,-13,10,22,6,1,0,3,-12,-17,-80,-56,-11,-1,3,-6,-1,-1,18,7,1,2,5,1,2,3,1,3,1,-4,-7,0,6
1,-4,0,-6,-5,-5,0,-1,6,12,27,14,2,1,-3,2,-6,-5,-15,-2,-1,3,0,-4,-4,-10,-26,-6,2,0,0,-1,6,18,52,14,0,2,2,2,1,-8,-10,7,-3,-5,-4,0,-4,3,12,-9,-5,0,4,-2,-1,-3,-16,-10,0,2,4,1,6
-2,-1,-4,-5,1,-4,-4,-1,3,8,25,15,0,-4,-4,-1,-5,-8,5,-9,-3,-2,3,-2,1,8,8,3,0,5,-3,0,0,-7,-25,-7,-3,-16,0,1,4,16,26,16,7,18,-5,3,-4,-7,-31,-19,-5,-1,-4,-5,-4,-5,0,7,5,11,0,0,6
-5,-7,-33,-15,-6,1,-2,-3,-3,8,42,19,2,-1,1,-3,6,7,-3,5,2,-8,-2,3,-2,-10,-2,-6,-1,-5,-2,-1,3,4,-13,2,-1,2,-5,-2,-4,-3,34,3,-2,-10,3,1,2,7,4,-8,-2,4,0,1,-1,-2,-32,-9,-3,-8,-3,-2,6
-9,-9,3,0,0,5,2,0,1,-5,-13,-1,4,0,-2,1,4,3,15,7,1,3,-5,1,-1,2,15,-5,-5,-5,1,-3,-7,-9,-14,-8,-2,-2,-1,-4,-2,6,-2,-4,-1,-1,-2,-5,11,2,-13,6,0,-10,6,6,-2,0,24,6,2,11,-16,-1,6
0,-1,-20,2,4,7,3,-2,-1,4,11,2,1,2,4,1,6,12,23,21,3,-4,-6,2,-11,-17,-30,-39,-16,-17,-14,-9,4,4,3,3,2,0,13,4,0,2,24,4,0,-1,8,-2,2,9,5,11,4,7,-2,3,4,-6,-32,1,1,2,0,-1,6
-2,0,27,6,1,-4,-12,-2,0,-2,-20,-13,-7,-10,-5,-2,0,-3,-3,14,8,10,3,-1,-7,-1,34,-2,-1,-4,7,-2,5,12,13,9,0,-1,-6,1,-3,-24,-21,-4,-1,-2,0,-2,1,5,0,6,0,2,-2,-2,0,10,21,3,-2,-1,-1,2,6
-1,-5,-20,-13,0,-3,-2,0,2,9,21,10,3,9,4,2,-5,-6,-9,-9,-2,-5,-1,-4,0,-14,-4,12,3,-7,1,2,-2,2,-3,-21,-6,6,-7,-3,-1,1,-14,-4,2,4,11,0,0,-2,4,0,0,-4,-9,-2,10,21,7,11,3,3,3,5,6
-7,4,57,9,-1,-3,-2,-4,-9,-13,-26,-17,-8,-10,-7,-5,2,5,5,-5,-3,-1,3,3,-11,-25,-29,-6,-2,0,2,-6,3,10,14,12,4,2,-2,1,3,5,-7,4,3,3,0,2,-15,-19,-30,-37,-14,-2,6,-6,5,8,-2,2,1,-1,-6,1,6
-1,-9,-20,-2,0,-2,0,-1,-4,1,7,2,-1,3,-4,-2,-2,0,15,3,-4,-3,-2,-1,2,2,-2,-3,1,-2,-1,0,1,-2,-17,3,0,4,-2,1,3,6,16,3,0,-3,-9,-2,2,2,-2,6,2,2,14,5,-5,-9,-13,-5,-4,1,-3,-2,6
1,8,6,-5,-4,-6,2,2,-1,-2,-10,-8,-2,-2,-1,-1,-3,-4,-5,1,0,-1,-8,-2,6,3,14,5,-1,-3,6,2,3,4,0,7,3,-2,2,1,-7,-10,-24,0,-1,-2,-4,-4,-1,4,0,-4,1,0,1,-2,-2,-7,-8,-12,-1,2,8,0,6
6,6,17,-3,-4,3,0,3,-3,-14,-19,-7,-5,-4,0,-1,0,2,14,8,4,1,-4,-1,0,2,16,12,1,-4,-10,-1,-6,-11,-38,-24,-7,0,9,-6,2,4,9,3,3,-1,-6,0,8,5,9,10,1,-1,4,4,-4,-3,-3,-6,-2,2,-3,-1,6
-2,0,11,4,2,0,-3,-2,0,5,9,1,-1,1,3,1,-2,-2,-13,-5,0,0,-2,-3,0,4,16,10,3,-1,-3,-2,7,10,9,19,4,-3,3,5,-11,-22,-43,-30,-8,-1,-1,-5,5,1,19,2,1,1,-1,5,2,-3,-2,5,1,1,6,2,6
4,-2,6,17,6,1,-2,2,-5,-7,-29,-20,-5,-10,-3,-3,-2,0,-17,-8,-3,5,2,-2,-1,-1,16,5,1,0,2,1,0,1,8,-1,-2,-2,-4,-1,-1,-6,5,8,2,1,2,-1,-3,-7,-19,-13,-5,-8,-8,-1,3,8,-7,1,2,4,9,2,6
-3,-1,-5,-2,0,2,-2,0,8,12,25,11,1,0,2,1,-1,0,-1,3,0,-4,-9,-3,-1,-3,-6,-2,-3,0,1,-1,-7,-18,-11,-21,-6,-5,3,-4,4,14,23,14,4,0,1,2,-3,-2,-13,-11,-5,1,4,0,-3,-2,-3,0,-4,-8,-7,-2,6
-1,1,7,-4,-1,1,-1,-1,5,9,23,13,2,0,-7,2,-5,-5,-21,-15,-2,-1,5,-4,-4,-3,-17,-7,-3,-4,-1,-3,3,1,2,8,1,1,1,1,1,0,-11,-8,-1,-2,1,1,3,8,27,11,2,2,-3,0,-2,-18,-40,-13,-4,-2,1,-1,6
-1,6,11,11,5,3,1,-1,-1,-2,3,-3,-4,-8,-6,0,2,-2,3,8,1,0,5,3,1,16,17,2,1,5,2,4,-7,-13,-17,-3,-2,-4,-5,-9,-1,-6,-10,-3,-3,-1,2,-2,-1,1,1,-6,-1,-3,-5,-1,-1,-5,-1,-1,-4,-7,-2,-1,6
1,-2,-30,-12,-6,2,-1,1,2,10,48,24,4,4,-2,-1,-11,-21,-11,-18,-6,-5,-13,-8,1,15,21,6,2,6,23,1,-4,-5,-20,-11,-4,-7,1,-1,1,3,7,5,1,1,3,1,4,6,4,12,3,4,-1,0,-3,-4,10,6,2,-3,-11,-1,6
-4,-1,-10,-17,-4,-2,1,-1,4,5,-1,1,0,3,2,0,-2,0,12,6,0,-7,-1,-3,1,1,-1,0,-1,-2,-8,-3,0,1,2,4,-2,2,0,2,1,2,-5,-2,-1,-1,1,0,-3,-2,-5,2,3,1,6,-1,4,11,50,21,6,2,-14,-3,6
1,2,-9,-14,-7,-2,4,1,-4,-15,-24,-15,-5,-3,2,0,-2,-6,-4,-4,-3,0,-1,-1,5,6,-16,10,7,4,-1,-2,-5,-7,2,-4,1,-1,-3,-1,-4,2,7,4,1,1,-1,-3,13,20,6,7,1,-3,2,4,-17,-28,-40,-26,-6,0,2,-2,6
1,4,34,16,-1,-1,-5,-2,-5,-14,-59,-26,-5,-2,6,-2,1,5,49,-5,-4,-3,-3,1,6,6,4,11,3,1,1,1,-4,-5,-24,-12,-2,-8,1,-1,-5,-2,5,-3,-4,-6,-4,-3,0,0,0,8,1,3,4,0,1,3,-1,-5,0,0,-2,0,6
0,3,18,8,0,0,-3,-1,-4,-8,-6,5,2,3,-8,-5,-8,-12,-31,-19,-6,-5,7,-1,3,4,13,3,0,-1,-3,0,-2,1,-15,6,1,0,0,-1,3,3,14,2,1,-4,-5,1,1,0,-5,3,-2,-1,-6,-2,1,0,2,-5,-3,3,19,4,6
2,-4,-8,10,1,-2,-7,-2,6,11,21,3,1,5,-1,4,-9,-23,-22,1,2,-1,0,1,-1,2,-25,-25,-7,-4,-8,-4,1,-4,-6,0,2,-1,4,0,1,6,14,10,0,3,1,2,7,12,4,-1,0,2,-4,1,-14,-22,-40,-8,-6,-7,-6,-4,6
0,3,-1,-2,-3,-3,4,-1,-5,-9,-22,-31,-9,-2,1,-6,5,9,24,16,3,6,12,7,-3,-6,16,-3,-5,-8,0,-5,-6,-8,-24,-8,3,7,3,0,5,12,46,23,4,-1,-3,3,-1,-6,-26,-10,-5,-5,-9,-3,2,1,19,4,-1,-2,-4,0,6
0,1,13,-9,-7,-8,-23,-1,0,2,3,8,3,7,34,4,-5,-10,-30,-16,-2,-1,-1,-5,3,10,13,4,2,1,2,3,0,-2,-4,3,1,0,-5,-3,1,-1,-3,6,1,0,-6,0,2,7,12,12,2,-3,-2,-2,-3,0,11,-1,-2,-3,-6,-3,6
-3,-7,-10,-8,-2,-3,-2,-2,5,11,13,5,1,-3,-5,1,-3,-8,-2,5,2,3,0,0,-1,0,-4,5,2,-2,-7,0,1,7,5,5,1,-1,12,0,-6,-11,-10,-3,-1,6,-14,-3,-7,-15,-19,-18,-5,-1,13,-2,1,1,1,-4,-3,-4,-8,-1,6
6,15,34,15,7,9,7,4,-4,-2,-13,-6,-2,-6,-2,-2,3,6,26,9,-2,-5,-5,-3,2,1,-24,-15,-2,5,11,4,1,9,35,13,-1,-4,3,0,-5,-17,-41,-14,-1,-3,-4,-1,-2,5,-3,9,2,6,-6,-1,-3,-5,16,-1,0,1,0,-3,6
2,3,-1,-5,-1,1,-15,-2,-4,-2,7,-2,-3,3,18,1,0,3,19,13,0,-1,-1,1,2,0,-10,-11,-3,-3,4,-1,-3,-8,-19,1,1,2,-4,-1,-1,-1,7,7,1,-2,-8,-3,-1,-1,-8,-10,-2,-6,-9,-6,2,0,3,4,-4,-5,-14,1,6
-5,-13,-12,-8,-3,4,28,3,4,7,-7,3,2,-7,-14,-3,-1,-1,14,2,3,7,22,3,1,2,4,15,2,4,-4,-1,2,-2,-27,-21,-4,-9,-18,-4,-3,-4,-3,0,2,8,16,3,-1,-1,-19,-8,-2,-2,-8,0,3,6,-10,5,3,-1,6,0,6
-5,1,34,3,-4,-3,-12,-2,1,4,11,-1,-2,-2,8,-1,4,8,22,14,3,-3,-15,-1,-4,-3,-26,-7,2,0,9,-1,4,2,7,8,-2,0,-1,1,-2,-8,5,-6,-4,-4,-10,-3,-4,-5,-18,-3,3,3,8,2,1,12,0,2,1,1,-16,-1,6
0,-3,4,-4,-1,5,17,1,8,15,21,11,1,1,0,3,-6,-17,-47,-19,-4,-9,-24,-9,-1,3,13,1,-2,7,31,7,2,-2,-10,4,2,-4,-16,-2,3,1,-9,-3,-1,2,5,1,-7,-8,29,-2,-4,-3,4,-3,2,2,3,-4,-4,-4,-3,0,6
-3,-6,-19,-2,0,-3,1,0,2,11,30,15,3,-2,-1,1,-3,-8,-4,-8,-5,-2,-13,-4,-4,-11,-19,-5,0,-1,0,-3,0,1,2,-3,-4,-3,11,1,-2,-4,0,1,-1,0,-14,-3,3,5,-14,-8,-1,-2,6,2,0,-5,2,2,0,4,-2,0,6
3,7,11,9,2,-1,3,1,-4,-4,-10,-15,-4,-4,-10,-2,7,17,33,23,3,2,-3,5,-5,-5,-3,-9,0,-2,8,-2,-5,-7,-1,5,4,-3,-6,-4,-3,-2,6,-11,-7,-4,3,-1,2,4,11,5,0,3,5,3,2,1,2,0,0,-2,-14,-2,6
